,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,subscription_id,account_id
4185,2024-10-15,,Basic,25.0,0.0,0.0,True,False,False,False,annual,,,
4186,2024-01-24,,Basic,25.0,0.0,0.0,True,False,False,False,Annual,True,,
4187,,,,35.0,0.0,0.0,True,False,False,False,annual,True,,
4188,2024-05-23,,Enterprise,4.0,0.0,,True,False,False,False,annual,True,,
4189,2024-12-08,,Enterprise,56.0,11144.0,133728.0,False,True,False,False,annual,True,,
4190,2024-03-24,,Pro,13.0,637.0,7644.0,False,False,False,False,monthly,True,,
4191,2024-06-29,,Pro,35.0,,20580.0,False,False,False,False,monthly,True,,
4192,2023-12-30,,Pro,26.0,1274.0,15288.0,False,,False,False, annual    ,True,,
4193,2024-12-31,,Enterprise,43.0,8557.0,102684.0,False,False,False,False,annual,True,,
4194,2024-05-02,,Pro,19.0,931.0,11172.0,False,False,False,False,,,,
4195,2023-12-14,,Basic,19.0,0.0,0.0,True,False,,,monthly,True,,
4196,2024-10-22,,Basic,22.0,,0.0,True,,False,False,monthly,True,,
4197,2024-05-28,,Enterprise,67.0,13333.0,159996.0,False,False,False,False,,True,,
4198,2024-10-18,,,22.0,1078.0,12936.0,False,True,False,False,monthly,True,,
4199,2024-10-04,2024-10-31,Basic,3.0,0.0,0.0,True,True,False,True,Annual,True,,
4200,2023-09-30,,Pro,13.0,0.0,0.0,True,False,True,False,monthly,True,,
4201,2024-07-21,,Pro,7.0,343.0,4116.0,False,False,False,False,monthly,False,,
4202,2024-09-08,,Basic,14.0,266.0,3192.0,False,False,False,False,monthly,True,,
4203,2024-12-18,,,70.0,1330.0,15960.0,False,False,False,False,monthly,True,,
4204,2024-07-02,,Enterprise,33.0,6567.0,78804.0,False,False,False,,monthly,False,,
4205,2024-12-19,,Enterprise,17.0,3383.0,,False,False,False,False,,True,,
4206,2024-04-11,,Enterprise,71.0,14129.0,169548.0,False,,False,False,monthly,True,,
4207,2024-12-30,,Pro,12.0,588.0,7056.0,False,False,False,False,,False,,
4208,,,Pro,,0.0,0.0,,False,False,False,monthly,True,,
4209,2024-09-04,,Enterprise,22.0,4378.0,52536.0,False,False,False,False,MONTHLY,True,,
4210,2024-12-11,,Pro,54.0,2646.0,31752.0,False,False,False,False,MONTHLY,True,,
4211,,,Pro,11.0,,6468.0,False,False,False,False,annual,True,,
4212,2024-12-02,,,55.0,1045.0,12540.0,False,,False,False,monthly,False,,
4213,2024-12-29,,Basic,9.0,171.0,2052.0,False,False,False,False,annual,True,,
4214,2024-09-18,,Basic,,0.0,0.0,True,False,False,False,monthly,True,,
4215,2024-10-21,2024-11-12,Enterprise,24.0,4776.0,57312.0,False,False,False,True,monthly,,,
4216,,,Basic,12.0,0.0,0.0,True,False,False,,monthly,False,,
4217,2024-04-26,,,103.0,1957.0,23484.0,,False,,,annual,True,,
4218,2024-08-31,,Basic,19.0,361.0,4332.0,False,False,,False,,True,,
4219,2024-12-02,,Enterprise,32.0,0.0,0.0,True,,False,False, monthly    ,True,,
4220,2024-11-22,,Pro,6.0,294.0,3528.0,False,True,False,False,ANNUAL,True,,
4221,2023-04-11,,Basic,4.0,0.0,0.0,True,False,False,False,,False,,
4222,2023-01-09,,Basic,9.0,171.0,2052.0,False,False,False,False,annual,True,,
4223,2024-05-21,,Basic,29.0,551.0,6612.0,False,False,False,False,annual,True,,
4224,2024-04-21,,Basic,36.0,0.0,0.0,True,False,False,False,,True,,
4225,2024-08-02,,Pro,13.0,637.0,7644.0,False,False,False,,monthly,True,,
4226,2024-02-18,,Enterprise,30.0,5970.0,71640.0,False,False,False,False,monthly,True,,
4227,2024-11-14,,Enterprise,47.0,0.0,0.0,True,False,False,False,,True,,
4228,2024-12-16,,Basic,17.0,323.0,3876.0,False,False,False,False,monthly,False,,
4229,,,Pro,148.0,7252.0,87024.0,False,False,False,False,monthly,True,,
4230,2024-11-29,,Pro,2.0,98.0,1176.0,False,True,,False,annual,True,,
4231,2024-07-08,,Basic,28.0,532.0,6384.0,False,False,False,,monthly,False,,
4232,2024-11-26,,,11.0,539.0,6468.0,False,True,False,True,Annual,True,,
4233,,,Enterprise,8.0,1592.0,19104.0,False,False,False,False,monthly,True,,
4234,2024-05-05,,Basic,8.0,152.0,1824.0,False,False,False,False,monthly,False,,
4235,2024-12-23,,Basic,35.0,665.0,,False,False,,False, annual    ,True,,
4236,2023-11-30,,Basic,16.0,0.0,0.0,True,,,False,MONTHLY,True,,
4237,,,Basic,50.0,950.0,11400.0,False,False,,False,monthly,True,,
4238,2023-03-22,,Enterprise,6.0,1194.0,14328.0,False,True,False,,monthly,True,,
4239,2024-08-03,,Enterprise,1.0,199.0,2388.0,False,False,False,False,,False,,
4240,2024-12-08,,Enterprise,3.0,597.0,7164.0,False,False,False,,monthly,,,
4241,2024-01-22,2024-10-29,Pro,39.0,0.0,0.0,True,False,True,True,monthly,True,,
4242,2024-04-10,,Basic,16.0,304.0,3648.0,False,False,False,False,annual,True,,
4243,,,Basic,12.0,228.0,2736.0,,False,False,False,monthly,True,,
4244,2024-07-25,,Basic,,133.0,,False,False,,False,monthly,True,,
4245,,,Basic,28.0,532.0,6384.0,,,False,False,annual,True,,
4246,2024-11-17,,Basic,28.0,532.0,6384.0,False,False,True,False,annual,True,,
4247,2024-06-19,,Enterprise,92.0,18308.0,219696.0,False,False,False,False,annual,True,,
4248,2024-08-10,,Basic,25.0,475.0,5700.0,,True,False,False,monthly,True,,
4249,2023-05-16,,Basic,9.0,,2052.0,False,False,False,False,monthly,True,,
4250,2023-04-05,,Basic,39.0,0.0,0.0,True,False,False,,annual,True,,
4251,2024-11-22,,Enterprise,46.0,9154.0,109848.0,False,False,False,,monthly,True,,
4252,2023-09-24,,,34.0,1666.0,19992.0,False,False,False,False,monthly,False,,
4253,2024-09-30,,Enterprise,3.0,597.0,7164.0,False,False,False,False,annual,True,,
4254,2024-11-03,,Enterprise,20.0,3980.0,47760.0,False,,False,False,monthly,True,,
4255,2024-03-17,,Pro,105.0,0.0,0.0,True,False,False,False,annual,True,,
4256,2024-12-03,,Basic,,247.0,2964.0,False,False,False,False,annual,True,,
4257,2024-02-24,,Pro,27.0,1323.0,15876.0,False,False,True,False,,True,,
4258,,,Basic,29.0,551.0,6612.0,False,True,False,False,annual,True,,
4259,2024-12-13,,,86.0,0.0,0.0,True,False,False,False,monthly,True,,
4260,2023-10-21,,Pro,13.0,637.0,7644.0,False,False,False,False,monthly,True,,
4261,2024-12-01,,Pro,19.0,931.0,11172.0,False,False,False,False,monthly,True,,
4262,2024-10-26,,Pro,25.0,1225.0,14700.0,False,False,False,False,monthly,True,,
4263,2024-09-01,,Basic,11.0,209.0,2508.0,False,False,False,False,annual,True,,
4264,2024-10-24,,Pro,17.0,833.0,9996.0,False,False,False,False,annual,,,
4265,2024-12-16,,Basic,34.0,646.0,7752.0,False,False,False,False,annual,True,,
4266,2024-12-15,,,33.0,,,False,False,False,False,monthly,True,,
4267,,,Enterprise,5.0,995.0,11940.0,False,False,False,False,monthly,True,,
4268,2024-08-23,,Basic,28.0,532.0,6384.0,False,False,False,False,annual,True,,
4269,2024-03-23,,Pro,,2597.0,31164.0,,False,False,False,annual,False,,
4270,2024-07-12,,Pro,24.0,1176.0,14112.0,False,,False,False,annual,True,,
4271,2024-10-02,,Enterprise,16.0,3184.0,38208.0,False,False,False,False,,True,,
4272,2024-07-22,,Enterprise,35.0,6965.0,83580.0,False,False,False,False,monthly,True,,
4273,2024-07-21,,,12.0,228.0,2736.0,False,False,False,False,annual,True,,
4274,2024-12-21,,Pro,,735.0,8820.0,False,False,False,False,annual,True,,
4275,2024-12-06,,Basic,41.0,0.0,0.0,True,False,False,False,monthly,True,,
4276,2023-12-21,,Basic,46.0,874.0,10488.0,False,False,False,False,,True,,
4277,2023-04-20,,Basic,44.0,836.0,10032.0,False,False,False,False,annual,True,,
4278,2024-12-02,,Basic,11.0,209.0,2508.0,False,False,False,False,monthly,False,,
4279,2024-07-18,,Enterprise,28.0,5572.0,66864.0,False,False,False,False,annual,False,,
4280,2024-12-24,2024-12-26,Enterprise,128.0,25472.0,305664.0,False,False,False,True,annual,True,,
4281,2024-11-16,,Enterprise,16.0,3184.0,38208.0,False,False,False,False,,True,,
4282,2023-07-13,,Enterprise,58.0,,138504.0,False,False,False,False,monthly,True,,
4283,2023-10-04,,Basic,19.0,361.0,4332.0,False,True,False,False,monthly,True,,
4284,2024-05-08,,Basic,5.0,95.0,1140.0,False,False,False,False,annual,,,
4285,2024-11-28,,Enterprise,41.0,0.0,0.0,True,False,,,monthly,False,,
4286,2024-12-31,,Pro,,1029.0,12348.0,False,False,False,False,annual,True,,
4287,2024-03-02,2024-10-02,Basic,19.0,0.0,0.0,True,True,False,True,monthly,,,
4288,2024-12-17,2024-12-20,Pro,32.0,1568.0,18816.0,,False,True,True,monthly,True,,
4289,,,Basic,15.0,285.0,3420.0,False,False,False,False,annual,True,,
4290,2024-05-16,2024-07-29,Pro,12.0,588.0,7056.0,False,,False,True,annual,True,,
4291,,,Pro,148.0,0.0,0.0,True,False,True,,,True,,
4292,2024-05-06,,Basic,,247.0,2964.0,False,False,False,False,annual,True,,
4293,2024-11-16,,Enterprise,117.0,23283.0,279396.0,False,False,False,False,annual,True,,
4294,2024-06-07,,Enterprise,,13930.0,167160.0,False,False,False,False,monthly,True,,
4295,,,Enterprise,30.0,5970.0,71640.0,False,True,False,False,monthly,True,,
4296,2024-05-28,,Pro,,1911.0,22932.0,False,True,False,False,annual,True,,
4297,2024-07-24,2024-10-06,Pro,70.0,3430.0,41160.0,False,False,False,True,monthly,True,,
4298,2024-06-19,,Enterprise,55.0,0.0,0.0,,False,False,False,monthly,True,,
4299,2024-07-23,,Enterprise,8.0,1592.0,19104.0,False,False,False,False,monthly,True,,
4300,2024-08-09,,Pro,2.0,98.0,1176.0,False,,False,False,monthly,False,,
4301,2024-10-31,,Enterprise,46.0,,109848.0,False,False,,False,monthly,True,,
4302,,2024-11-02,Basic,5.0,0.0,0.0,True,False,False,True,monthly,True,,
4303,2024-10-28,,Basic,8.0,152.0,1824.0,False,,False,False,,True,,
4304,2023-12-31,,Basic,32.0,608.0,7296.0,False,False,False,False,annual,False,,
4305,2024-12-18,,Enterprise,4.0,796.0,,False,,False,False,annual,True,,
4306,2024-07-21,,,25.0,0.0,0.0,True,False,False,False,monthly,,,
4307,2024-02-27,,Basic,13.0,247.0,2964.0,False,False,False,False,monthly,True,,
4308,2023-07-12,,Enterprise,9.0,,21492.0,False,False,False,False,annual,True,,
4309,2024-12-08,,Enterprise,51.0,10149.0,,False,True,False,False,monthly,True,,
4310,2024-08-10,,Enterprise,13.0,0.0,0.0,True,False,False,True,,True,,
4311,2024-01-14,,Enterprise,15.0,2985.0,,False,False,False,False,monthly,True,,
4312,2024-04-26,,Basic,19.0,361.0,4332.0,False,False,False,,annual,True,,
4313,2023-11-09,,Pro,37.0,1813.0,21756.0,False,False,False,False,monthly,True,,
4314,2024-05-04,,Basic,51.0,0.0,0.0,True,False,False,False,annual,True,,
4315,2024-12-31,,,11.0,539.0,6468.0,False,False,False,,monthly,True,,
4316,2024-07-12,,Pro,5.0,,2940.0,False,False,False,False,monthly,True,,
4317,2024-01-14,,Basic,16.0,304.0,3648.0,False,False,,False,,True,,
4318,2023-03-23,,Enterprise,19.0,,45372.0,False,True,False,False,monthly,True,,
4319,2024-10-27,,Basic,40.0,0.0,0.0,True,False,False,False,monthly,False,,
4320,2023-08-05,,Basic,7.0,133.0,1596.0,False,False,False,False,annual,True,,
4321,2024-11-24,,Enterprise,21.0,4179.0,50148.0,False,True,False,False,annual,True,,
4322,2024-12-14,2024-12-17,Pro,45.0,2205.0,26460.0,False,False,False,, annual    ,True,,
4323,,,Enterprise,32.0,6368.0,76416.0,False,False,False,False, monthly    ,True,,
4324,2024-05-01,,Enterprise,,,42984.0,False,False,True,False,,True,,
4325,2023-05-10,,Basic,,342.0,4104.0,False,False,False,False,annual,True,,
4326,2023-10-02,,Basic,15.0,285.0,3420.0,False,False,False,False,annual,True,,
4327,2024-12-10,,Pro,36.0,1764.0,,False,False,False,False,monthly,True,,
4328,2024-10-18,,Enterprise,22.0,4378.0,52536.0,False,False,False,False,annual,True,,
4329,2024-03-07,,Enterprise,12.0,2388.0,28656.0,False,False,False,False,monthly,False,,
4330,2024-06-26,,Basic,2.0,0.0,0.0,True,False,False,False,monthly,True,,
4331,2024-11-21,,Basic,17.0,323.0,3876.0,False,False,False,False,monthly,,,
4332,2024-12-21,,Enterprise,5.0,995.0,,False,False,False,False,monthly,True,,
4333,2024-08-24,,,79.0,3871.0,46452.0,False,False,False,False,annual,True,,
4334,,,Pro,40.0,1960.0,23520.0,False,False,False,False,monthly,False,,
4335,2024-07-04,,Basic,9.0,171.0,,False,False,True,False,annual,True,,
4336,2024-11-08,,Enterprise,43.0,,102684.0,False,False,False,True,annual,False,,
4337,2024-09-18,,Pro,25.0,1225.0,14700.0,False,False,False,False,monthly,,,
4338,2024-07-27,,Pro,,,,False,False,False,False,ANNUAL,True,,
4339,2023-03-12,,Enterprise,42.0,0.0,0.0,True,False,False,False,monthly,True,,
4340,2023-07-09,,Pro,25.0,1225.0,14700.0,False,False,True,False,monthly,True,,
4341,2024-08-10,,,70.0,1330.0,15960.0,,False,,False,monthly,True,,
4342,2024-12-17,,Basic,29.0,0.0,0.0,True,False,False,False, annual    ,True,,
4343,2024-06-07,2024-06-29,,11.0,2189.0,26268.0,,False,False,True,monthly,False,,
4344,2023-07-06,,Enterprise,20.0,3980.0,47760.0,False,False,False,False,annual,False,,
4345,2024-09-14,,Enterprise,14.0,0.0,,True,False,False,False,monthly,True,,
4346,,,Basic,,1406.0,16872.0,False,True,False,False,annual,True,,
4347,2024-11-05,,Pro,14.0,686.0,,False,False,False,False,monthly,True,,
4348,2024-08-11,,Enterprise,49.0,9751.0,117012.0,False,False,False,False,,True,,
4349,2024-12-06,2024-12-26,Pro,,,15288.0,False,False,False,True,annual,True,,
4350,2024-10-06,,Enterprise,15.0,0.0,0.0,True,False,False,False,monthly,,,
4351,2024-09-30,,Enterprise,16.0,3184.0,38208.0,False,False,False,False,annual,False,,
4352,2024-11-17,,Basic,33.0,627.0,7524.0,False,False,False,False,monthly,True,,
4353,2024-12-15,,Basic,9.0,171.0,2052.0,,False,False,False,Annual,True,,
4354,2024-08-02,,Pro,69.0,3381.0,40572.0,False,False,True,False,annual,True,,
4355,2024-10-05,,Enterprise,15.0,0.0,0.0,True,False,False,False,monthly,True,,
4356,2024-02-20,,Basic,19.0,361.0,4332.0,False,,False,False,monthly,True,,
4357,2024-07-15,,Enterprise,32.0,6368.0,76416.0,False,False,False,False,monthly,True,,
4358,2023-08-10,,Enterprise,19.0,3781.0,45372.0,False,True,False,False,annual,True,,
4359,2024-12-19,,Enterprise,5.0,0.0,0.0,True,False,False,False,monthly,True,,
4360,2024-10-11,,Enterprise,6.0,1194.0,14328.0,False,False,False,False,annual,True,,
4361,2023-08-16,,Pro,4.0,196.0,2352.0,False,False,False,False,annual,False,,
4362,2024-01-08,,Basic,25.0,475.0,5700.0,False,True,False,False,,True,,
4363,2024-12-02,,Basic,93.0,1767.0,21204.0,False,False,False,False,annual,False,,
4364,2024-12-12,,,9.0,0.0,0.0,True,False,False,False,annual,True,,
4365,2024-10-27,,Enterprise,30.0,5970.0,71640.0,False,False,False,False,annual,True,,
4366,2024-11-15,2024-12-03,Enterprise,54.0,10746.0,,False,False,False,True,annual,False,,
4367,2024-12-12,,Enterprise,34.0,6766.0,81192.0,False,False,,False,annual,True,,
4368,2024-10-04,,Pro,15.0,0.0,,,False,False,False,annual,True,,
4369,2024-09-24,,Basic,17.0,0.0,0.0,True,True,False,False,monthly,True,,
4370,,,Basic,34.0,646.0,7752.0,False,,False,False,annual,True,,
4371,2024-11-28,,Pro,18.0,0.0,0.0,True,False,False,True,monthly,True,,
4372,2024-06-15,,Basic,34.0,646.0,7752.0,False,False,False,False,monthly,,,
4373,2023-10-02,,Pro,11.0,0.0,0.0,True,False,False,,monthly,False,,
4374,2024-07-25,,Pro,17.0,833.0,9996.0,False,False,False,False,monthly,True,,
4375,2024-12-11,,Enterprise,19.0,0.0,0.0,True,False,False,False,monthly,True,,
4376,2024-10-30,,Basic,8.0,0.0,0.0,True,,False,False,annual,True,,
4377,2024-01-13,,Pro,29.0,1421.0,17052.0,False,False,False,False,Annual,True,,
4378,2024-11-08,,Enterprise,9.0,0.0,0.0,True,False,,False,annual,False,,
4379,2024-10-11,,Pro,24.0,1176.0,14112.0,False,False,False,False,,True,,
4380,2024-10-07,,Basic,,437.0,5244.0,False,False,False,False,annual,True,,
4381,2024-11-28,,Enterprise,35.0,6965.0,83580.0,False,False,False,False,annual,False,,
4382,2023-11-25,,Enterprise,49.0,,,,False,,False,monthly,True,,
4383,2024-04-01,2024-04-02,,35.0,1715.0,20580.0,False,False,False,True,annual,True,,
4384,2024-08-17,,Enterprise,10.0,1990.0,23880.0,False,False,False,False,monthly,True,,
4385,2024-09-25,,Enterprise,12.0,2388.0,28656.0,False,False,False,False,annual,True,,
4386,2023-09-18,,Enterprise,70.0,,0.0,True,False,False,False,monthly,True,,
4387,,,Enterprise,4.0,796.0,9552.0,False,,False,False,monthly,True,,
4388,2024-03-27,2024-10-08,Basic,5.0,95.0,1140.0,,False,False,True,annual,False,,
4389,2024-03-25,2024-05-01,Enterprise,41.0,8159.0,97908.0,False,False,,True,monthly,True,,
4390,2024-11-10,,Pro,32.0,1568.0,18816.0,False,False,False,False,annual,True,,
4391,2024-05-21,,Basic,47.0,893.0,10716.0,False,False,False,False,annual,True,,
4392,2024-11-29,,Basic,25.0,,5700.0,False,False,False,False,annual,True,,
4393,2024-03-09,,Pro,23.0,,0.0,True,False,False,False,annual,True,,
4394,2024-04-02,,Basic,12.0,0.0,0.0,True,False,,False,annual,False,,
4395,2024-12-21,,Pro,40.0,,,False,False,False,False,monthly,True,,
4396,2024-05-13,,Basic,161.0,3059.0,36708.0,False,False,False,False,annual,True,,
4397,2023-12-16,,Basic,55.0,1045.0,12540.0,False,False,False,False,,True,,
4398,2024-12-29,,Enterprise,,13930.0,167160.0,False,False,False,, annual    ,True,,
4399,2024-09-14,,Pro,13.0,0.0,0.0,True,False,False,False,monthly,False,,
4400,2023-12-26,,Pro,12.0,588.0,7056.0,False,False,False,False,monthly,,,
4401,2024-12-09,,Enterprise,20.0,3980.0,47760.0,,False,False,False,monthly,True,,
4402,2024-07-21,,Pro,50.0,2450.0,29400.0,False,False,False,False,monthly,True,,
4403,,,Pro,27.0,0.0,0.0,True,False,False,False,monthly,True,,
4404,2024-08-17,,Basic,,1482.0,17784.0,False,False,False,,annual,True,,
4405,2024-12-02,,Basic,25.0,475.0,5700.0,False,False,False,,annual,False,,
4406,2024-08-04,,Pro,48.0,0.0,0.0,True,False,False,False,monthly,True,,
4407,2024-12-08,2024-12-14,Enterprise,24.0,4776.0,57312.0,False,False,False,True,annual,,,
4408,2024-11-08,,Enterprise,26.0,0.0,0.0,,False,False,False,monthly,True,,
4409,2024-03-18,,,29.0,551.0,6612.0,False,False,False,False,annual,True,,
4410,2024-08-31,2024-10-26,Pro,20.0,980.0,11760.0,False,True,False,True,annual,True,,
4411,2024-04-06,,Pro,28.0,1372.0,16464.0,False,False,False,False,monthly,True,,
4412,2024-09-26,,Pro,27.0,1323.0,15876.0,,False,False,False,monthly,True,,
4413,2024-12-21,,Pro,15.0,735.0,8820.0,False,False,False,False,monthly,,,
4414,2024-05-31,,Pro,11.0,539.0,6468.0,False,False,False,False,monthly,False,,
4415,,,Enterprise,7.0,1393.0,16716.0,False,False,False,False,annual,True,,
4416,2024-12-29,2024-12-30,Pro,33.0,1617.0,19404.0,False,False,False,True,monthly,True,,
4417,2023-09-07,,Pro,21.0,1029.0,12348.0,False,False,False,False,monthly,False,,
4418,2024-07-04,,Enterprise,23.0,4577.0,54924.0,False,False,False,False,annual,,,
4419,2023-09-16,,Basic,42.0,798.0,9576.0,False,,False,False,monthly,True,,
4420,2023-10-15,,Basic,11.0,209.0,2508.0,False,False,,False,,False,,
4421,2024-12-23,,Pro,148.0,7252.0,87024.0,False,False,False,False,monthly,True,,
4422,,,Pro,13.0,0.0,0.0,True,False,False,False, monthly    ,True,,
4423,2024-08-03,2024-11-29,Basic,67.0,1273.0,15276.0,False,False,False,True,monthly,True,,
4424,2023-11-15,,Enterprise,22.0,0.0,0.0,True,False,False,False,monthly,True,,
4425,2023-10-18,,Basic,32.0,608.0,,False,False,False,False,ANNUAL,True,,
4426,2024-09-03,2024-10-03,,18.0,882.0,10584.0,False,False,False,True,annual,True,,
4427,2024-10-31,,Pro,15.0,735.0,8820.0,False,True,False,False,annual,True,,
4428,2023-11-17,,Basic,17.0,323.0,3876.0,False,False,False,False,monthly,True,,
4429,2024-05-28,2024-10-14,Enterprise,28.0,,66864.0,False,False,False,True,annual,False,,
4430,2024-05-10,,Enterprise,70.0,13930.0,167160.0,False,False,False,False,monthly,True,,
4431,2024-12-14,,Enterprise,15.0,2985.0,35820.0,False,False,False,False,annual,True,,
4432,2024-10-22,,Pro,39.0,0.0,0.0,True,False,False,,annual,True,,
4433,2023-12-20,,Basic,17.0,323.0,3876.0,False,,False,False,annual,True,,
4434,2024-08-13,,Basic,13.0,247.0,2964.0,False,False,False,False,monthly,True,,
4435,2024-11-18,,Enterprise,37.0,7363.0,88356.0,False,False,False,False,annual,True,,
4436,2024-06-26,,Pro,6.0,294.0,,False,False,False,False,,False,,
4437,2024-06-01,,Basic,,475.0,5700.0,False,False,,False,annual,False,,
4438,2024-12-26,,Enterprise,13.0,2587.0,31044.0,False,,False,False,monthly,False,,
4439,2024-07-28,,Basic,21.0,399.0,4788.0,False,False,False,False,Monthly,True,,
4440,2024-12-07,,,3.0,597.0,7164.0,False,False,False,False,monthly,True,,
4441,2024-08-27,2024-11-03,Enterprise,57.0,13164.0,217440.0,False,False,False,True,monthly,True,,
4442,2023-10-21,,,22.0,1078.0,12936.0,,False,False,False,annual,True,,
4443,2024-12-30,,Enterprise,92.0,0.0,0.0,True,False,False,False,annual,True,,
4444,2024-06-30,,,35.0,0.0,0.0,True,False,False,False,annual,True,,
4445,2024-09-08,,Basic,17.0,0.0,0.0,True,False,False,False,,True,,
4446,2023-08-30,,Enterprise,36.0,7164.0,85968.0,False,True,False,False,monthly,False,,
4447,2024-10-18,,Pro,46.0,0.0,0.0,True,False,False,False,monthly,True,,
4448,2024-10-31,2024-12-18,Enterprise,14.0,2786.0,33432.0,,False,False,True,annual,True,,
4449,2024-02-02,,Pro,14.0,686.0,8232.0,False,False,False,False,annual,False,,
4450,2024-10-31,2024-11-29,Basic,32.0,608.0,7296.0,False,False,False,True,annual,,,
4451,,,Pro,87.0,,0.0,True,False,False,False,,True,,
4452,2024-08-19,2024-09-25,Enterprise,9.0,1791.0,,False,False,False,True,monthly,True,,
4453,2024-10-28,,Basic,28.0,532.0,6384.0,False,,False,False,annual,True,,
4454,2023-08-29,,Basic,26.0,494.0,5928.0,False,False,False,False,,True,,
4455,2024-07-14,,Enterprise,32.0,6368.0,76416.0,False,False,False,False,annual,True,,
4456,,,Basic,73.0,0.0,0.0,True,False,False,False,monthly,True,,
4457,2024-10-18,,Enterprise,9.0,,21492.0,False,False,False,False,annual,True,,
4458,2024-03-23,,Enterprise,15.0,2985.0,35820.0,False,False,False,False,annual,True,,
4459,2024-07-18,,Enterprise,24.0,4776.0,57312.0,,,False,False,annual,True,,
4460,2024-06-26,,Enterprise,7.0,0.0,0.0,,False,False,False,,True,,
4461,,,Basic,12.0,228.0,2736.0,False,False,False,False,monthly,True,,
4462,2024-10-10,,Pro,22.0,1078.0,12936.0,False,True,False,False,annual,True,,
4463,2024-12-03,,Basic,41.0,779.0,,False,False,False,False,,True,,
4464,2024-09-01,,Enterprise,9.0,1791.0,21492.0,False,False,False,,annual,True,,
4465,2024-10-01,,Basic,18.0,342.0,4104.0,False,False,False,False,monthly,True,,
4466,2023-12-07,,,,2254.0,27048.0,False,False,False,False,monthly,False,,
4467,2024-06-16,,Enterprise,21.0,4179.0,50148.0,False,False,,False,,True,,
4468,2024-10-15,2024-12-30,Pro,23.0,1127.0,13524.0,False,False,False,True,annual,True,,
4469,2024-09-19,,Enterprise,27.0,5373.0,64476.0,False,False,False,False,monthly,True,,
4470,2024-12-27,,Pro,26.0,1274.0,15288.0,False,True,False,False,monthly,,,
4471,2024-01-28,,,58.0,0.0,0.0,True,False,False,False,,False,,
4472,2024-12-15,,Enterprise,,2587.0,31044.0,False,,,False,annual,True,,
4473,2024-12-21,2024-12-31,Basic,32.0,608.0,7296.0,False,False,False,True,annual,False,,
4474,2024-04-06,,Basic,20.0,380.0,,False,False,True,False,monthly,True,,
4475,2024-07-24,,Pro,57.0,2793.0,,False,False,False,False,annual,True,,
4476,2024-08-28,,,5.0,95.0,1140.0,False,False,False,False,monthly,True,,
4477,2024-11-25,2024-12-12,Pro,61.0,2989.0,35868.0,False,False,False,True,annual,True,,
4478,2024-07-03,,Enterprise,69.0,,164772.0,False,False,False,False,monthly,True,,
4479,2024-11-17,,Enterprise,105.0,20895.0,250740.0,False,False,False,False,annual,False,,
4480,2024-12-29,,Pro,94.0,,,False,False,False,False,annual,True,,
4481,2024-04-02,,Enterprise,23.0,4577.0,,False,False,False,False,annual,True,,
4482,2024-10-22,,Enterprise,42.0,,100296.0,False,True,False,True,monthly,False,,
4483,2024-11-29,,Enterprise,44.0,0.0,,True,False,False,False,monthly,True,,
4484,2024-01-26,,Enterprise,19.0,,45372.0,False,True,False,False,annual,False,,
4485,2024-10-27,,Pro,43.0,0.0,,,False,False,False,monthly,True,,
4486,2024-09-05,,Basic,7.0,133.0,1596.0,False,,False,False,annual,True,,
4487,2024-09-05,,Pro,8.0,392.0,4704.0,,False,False,False,monthly,True,,
4488,2024-07-14,,Pro,16.0,784.0,9408.0,False,False,False,False,annual,False,,
4489,2024-12-19,,Pro,17.0,833.0,9996.0,False,False,False,False,annual,True,,
4490,2024-09-28,,Basic,33.0,627.0,7524.0,False,False,False,False,monthly,True,,
4491,2024-03-31,,Enterprise,35.0,6965.0,83580.0,False,False,False,False,monthly,True,,
4492,,,Pro,17.0,833.0,9996.0,False,False,,False,annual,True,,
4493,2024-03-03,,Enterprise,26.0,5174.0,62088.0,False,False,False,False,annual,True,,
4494,2024-10-14,,Basic,92.0,1748.0,20976.0,False,,False,False,monthly,True,,
4495,2024-11-18,,Pro,61.0,2989.0,35868.0,False,False,False,False,monthly,True,,
4496,2024-04-12,,Enterprise,,2587.0,31044.0,False,,False,False,monthly,False,,
4497,2024-07-19,,Enterprise,3.0,597.0,7164.0,False,False,False,False,annual,True,,
4498,2024-07-29,,Basic,16.0,304.0,3648.0,False,False,,False,monthly,True,,
4499,2024-12-18,,Basic,9.0,171.0,2052.0,False,False,False,False,annual,True,,
4500,2024-07-04,,Pro,14.0,686.0,8232.0,False,False,False,False,MONTHLY,True,,
4501,2024-10-16,,Pro,41.0,2009.0,24108.0,False,False,False,True,,True,,
4502,2024-09-13,,Basic,60.0,1140.0,13680.0,False,False,False,,annual,True,,
4503,2023-10-15,,Enterprise,6.0,1194.0,14328.0,False,False,False,False,monthly,True,,
4504,,,,32.0,608.0,7296.0,False,True,False,False,monthly,True,,
4505,2024-11-20,,Enterprise,28.0,5572.0,,False,False,False,,annual,True,,
4506,2023-11-20,,Enterprise,22.0,4378.0,52536.0,False,False,,False,monthly,True,,
4507,,2024-12-28,Pro,58.0,2842.0,34104.0,False,False,False,True,annual,True,,
4508,2024-12-10,,Pro,,1470.0,,False,False,False,False,annual,True,,
